"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","4","-7.5257072","110.3519462","Warsono N","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"6 years ago","2017-12-14T21:30:58.945Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNRNDZmY3NBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRNDZmY3NBRRAB!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgICQ46fcsAE%7CCgwIktvL0QUQwJzOwgM%7C?hl=en","116374320894380111111","217","https://lh3.googleusercontent.com/a-/ALV-UjUXAsFJON2F56xHbixyRX_MBlDEqaLHP7g-mJNRnQ0PnmxRg-Bjdg=s120-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/116374320894380111111?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","F9F2+PQ8, Desa Candi,","false","Sebagai bukti peninggalan nenek moyang kita yang patut kita jaga dan lestarikan bersama.","As evidence of the legacy of our ancestors that we should protect and preserve together.","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","0","-7.5257072","110.3519462","Kelik Sumardiyanta","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"7 years ago","2017-08-03T08:43:59.526Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNBOUlhRldBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBOUlhRldBEAE!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgICA9IaFWA%7CCgwIz8SLzAUQgL_o-gE%7C?hl=en","102303219035253976460","161","https://lh3.googleusercontent.com/a-/ALV-UjXg7zNc608_GPQbaEY_8WmrxUM_dKkH56i7ADR0xqYft0cmq44l=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/102303219035253976460?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","F9F2+PQ8, Desa Candi,","false","Peninggalan sejarah yang seharusnya segera di selamatkan dari kerusakan.","Historical relics that should immediately be saved from damage.","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","0","-7.5257072","110.3519462","Kuncoro66","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"3 years ago","2021-01-16T08:14:25.561Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN5a0lHSlN3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5a0lHSlN3EAE!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgICykIGJSw%7CCgwI4cCKgAYQoKfxiwI%7C?hl=en","102669624920338515711","18","https://lh3.googleusercontent.com/a-/ALV-UjUN5HoISKLqRnvYb3JDGLYxt8XmJKe9jaJggMorC_5CXEPq7MVl=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/102669624920338515711?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","F9F2+PQ8, Desa Candi,","false","Candi ini dekat dengan Candi Asu,Candi Lumbung Sengi dan segera akan di pugar tahun 2021 ini","This temple is close to Asu Temple, Lumbung Sengi Temple and will soon be restored in 2021","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","0","-7.5257072","110.3519462","Ryan Aditya","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"8 years ago","2016-09-21T04:46:12.203Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNnN1ozRW9RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnN1ozRW9RRRAB!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgICg7Z3EoQE%7CCgsIlKGIvwUQwJHmYA%7C?hl=en","102380528341700981029","180","https://lh3.googleusercontent.com/a-/ALV-UjXiBvpDeAkzLfWfP_nHZiZrrmO0HyneADqG778K_HFEm8nkjM5I=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102380528341700981029?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","F9F2+PQ8, Desa Candi,","false","Tempat akan terlihat Indah jika tidak ada sampah, tetap jaga lingkungan","The place will look beautiful if there is no rubbish, keep protecting the environment","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","1","-7.5257072","110.3519462","rudi ricus eustachius suranto dirgantoro se map","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"3 years ago","2021-08-30T06:25:24.834Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM2Mks3M0dBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM2Mks3M0dBEAE!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgIC62K73GA%7CCgwI1POxiQYQoIbtjQM%7C?hl=en","110135110292817671337","524","https://lh3.googleusercontent.com/a-/ALV-UjWSUGQrsHna-VrvKk5tGRkaHtqBA14LEq9AbXT_1JydrxnSTzaiAw=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/110135110292817671337?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","F9F2+PQ8, Desa Candi,","false","Membuat lebih mudah untuk mendapatkan Situs sejarah bangsa","Makes it easier to get to the nation's historical sites","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"F9F2+PQ8, Desa Candi,, Ngampel, Sengi, Kec. Dukun, Kabupaten Magelang, Jawa Tengah 56482, Indonesia","Hindu temple",,,"Hindu temple","3730597274411544256","Magelang Regency","ID","0x2e7a626a3500e7ad:0x33c5be749d572ec0","https://lh5.googleusercontent.com/p/AF1QipO-S1Psm4kk6_0q1pfD89_NiwAl-_8HTlV5rp-d=w408-h306-k-no","false","true","0","-7.5257072","110.3519462","arif budi","Ngampel, Sengi, Dukun","false","ChIJrecANWpiei4RwC5XnXS-xTM","56482",,"7 years ago","2017-02-26T10:57:53.648Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRMnBxYlBREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRMnBxYlBREAE!2m1!1s0x0:0x33c5be749d572ec0!3m1!1s2@1:CIHM0ogKEICAgICQ2pqbPQ%7CCgwIsenKxQUQgOT-tAI%7C?hl=en","102020873185421557050","46","https://lh3.googleusercontent.com/a-/ALV-UjWF1tk0DHUvf3ahnqpU5VplMfFT6wPBQfu6bfqPzixomMHUQUn9eA=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/102020873185421557050?hl=en","42","Direct Detail URL: https://www.google.com/maps/place/Candi+Pendem+Sengi/@-7.5257071,110.3416464,15z/data=!4m18!1m9!3m8!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!2sCandi+Pendem+Sengi!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7!3m7!1s0x2e7a626a3500e7ad:0x33c5be749d572ec0!8m2!3d-7.5257072!4d110.3519462!9m1!1b1!16s%2Fg%2F1hf_cbfr7?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","3","Central Java","F9F2+PQ8, Desa Candi,","false","Cukup menarik dan otentik...jangan sampai generasi selanjutnya kehilangan obor....","Quite interesting and authentic...don't let the next generation lose the torch....","Candi Pendem Sengi","4.5","https://www.google.com/maps/search/?api=1&query=Candi%20Pendem%20Sengi&query_place_id=ChIJrecANWpiei4RwC5XnXS-xTM"
"M4X3+8HM, Salakan, Gondosuli, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","Hindu temple","Tourist attraction",,"Hindu temple","5200305849709612349","Temanggung Regency","ID","0x2e7077c5f248908b:0x482b329e2f53cd3d","https://lh5.googleusercontent.com/p/AF1QipObOg2JIfKg8t2oT9xwZ-1ykYU6fVkOz9fLzw_k=w408-h306-k-no","false","false","0","-7.3017326","110.1051016","Farkhan Nurfadhani","Salakan, Gondosuli, Bulu","false","ChIJi5BI8sV3cC4RPc1TL54yK0g","56253",,"5 years ago","2019-03-24T12:07:47.342Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURvNTgtNnlRRRAB","https://lh5.googleusercontent.com/p/AF1QipOSwyEZ_rVwtoRD64a4SjnEDOAzF6cXFLHgkHyP=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURvNTgtNnlRRRAB!2m1!1s0x0:0x482b329e2f53cd3d!3m1!1s2@1:CIHM0ogKEICAgIDo58-6yQE%7CCgwIk-bd5AUQ6MueowE%7C?hl=en-US","114493862360057570282","1","https://lh3.googleusercontent.com/a/ACg8ocLRjStKdyC_QNL6zB4BuOWTe8huM3qi5g0f2-iFF3m5hXGLTg=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/114493862360057570282?hl=en-US","112","Direct Detail URL: https://www.google.com/maps/place/Candi+Gondosuli/@-7.3017326,110.1051016,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7077c5f248908b:0x482b329e2f53cd3d!8m2!3d-7.3017326!4d110.1051016!16s%2Fg%2F11c61t36zz?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","M4X3+8HM","false","KARENA SAYA PENDUDUK DESA GONDOSULI  DAN DEKAT DARI  RUMAH SAYA   ""KALAU KALIAN LEWAT KE TEMANGGUNG  MAMPIR LAH KE CANDI GONDOSULI ""  DARI TEMANGGUNG KE  KEC BULU KE PARAKAN      ALAMAT GONDOSULI RT1 RW 1  PAGAR GUNUNG SUMBING    MAKASIH ATAS KUNJUNGAN NYA DI SANA TIDAK DI PUNGUT BIAYA APAPUN","BECAUSE I AM A RESIDENT OF GONDOSULI VILLAGE AND IT'S NEAR FROM MY HOUSE ""IF YOU ARE PASSING BY TEMANGGUNG, PLEASE STOP BY GONDOSULI TEMPLE"" FROM TEMANGGUNG TO KEC Bulu TO PARAKAN ADDRESS GONDOSULI RT1 RW 1 PAGAR GUNUNG SUMBING THANK YOU FOR YOUR VISIT THERE NO CHARGE WHATSOEVER","Gondosuli Temple And Inscription","4.1","https://www.google.com/maps/search/?api=1&query=Gondosuli%20Temple%20And%20Inscription&query_place_id=ChIJi5BI8sV3cC4RPc1TL54yK0g"
"M4X3+8HM, Salakan, Gondosuli, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","Hindu temple","Tourist attraction",,"Hindu temple","5200305849709612349","Temanggung Regency","ID","0x2e7077c5f248908b:0x482b329e2f53cd3d","https://lh5.googleusercontent.com/p/AF1QipObOg2JIfKg8t2oT9xwZ-1ykYU6fVkOz9fLzw_k=w408-h306-k-no","false","true","0","-7.3017326","110.1051016","Sella Balabala1295","Salakan, Gondosuli, Bulu","false","ChIJi5BI8sV3cC4RPc1TL54yK0g","56253",,"6 years ago","2018-05-28T19:26:24.332Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNncnBxbWl3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNncnBxbWl3RRAB!2m1!1s0x0:0x482b329e2f53cd3d!3m1!1s2@1:CIHM0ogKEICAgICgrpqmiwE%7CCgwI4K-x2AUQgNanngE%7C?hl=en-US","104455648029973981846","32","https://lh3.googleusercontent.com/a-/ALV-UjUka3hc_Ao92PXpUEsP1d1dXFLH30AJc4JU4yNCbUqJc86C1v_f=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/104455648029973981846?hl=en-US","112","Direct Detail URL: https://www.google.com/maps/place/Candi+Gondosuli/@-7.3017326,110.1051016,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7077c5f248908b:0x482b329e2f53cd3d!8m2!3d-7.3017326!4d110.1051016!16s%2Fg%2F11c61t36zz?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","3","Central Java","M4X3+8HM","false","Destinasi wisata ... sayang.a tdk d kembngkan .... cumn  styp taun psty ada acra ngji bersma dan doa bersma","The tourist destination ... dear. it is not developed .... just like this year, there is a program of ngji bersama and doa bersama","Gondosuli Temple And Inscription","4.1","https://www.google.com/maps/search/?api=1&query=Gondosuli%20Temple%20And%20Inscription&query_place_id=ChIJi5BI8sV3cC4RPc1TL54yK0g"
"M4X3+8HM, Salakan, Gondosuli, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","Hindu temple","Tourist attraction",,"Hindu temple","5200305849709612349","Temanggung Regency","ID","0x2e7077c5f248908b:0x482b329e2f53cd3d","https://lh5.googleusercontent.com/p/AF1QipObOg2JIfKg8t2oT9xwZ-1ykYU6fVkOz9fLzw_k=w408-h306-k-no","false","true","0","-7.3017326","110.1051016","Winda Harimurti","Salakan, Gondosuli, Bulu","false","ChIJi5BI8sV3cC4RPc1TL54yK0g","56253",,"2 years ago","2022-07-31T13:57:57.593Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN1eWVxOUdnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1eWVxOUdnEAE!2m1!1s0x0:0x482b329e2f53cd3d!3m1!1s2@1:CIHM0ogKEICAgICuyeq9Gg%7CCgwI5ZSalwYQkOHqmgI%7C?hl=en-US","116894005855982911067","76","https://lh3.googleusercontent.com/a-/ALV-UjWsu7DfF9p_7QiHU-y8hPYKtu9ogUXtRoxZxzw5cXWV06G4W2Fl=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/116894005855982911067?hl=en-US","112","Direct Detail URL: https://www.google.com/maps/place/Candi+Gondosuli/@-7.3017326,110.1051016,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7077c5f248908b:0x482b329e2f53cd3d!8m2!3d-7.3017326!4d110.1051016!16s%2Fg%2F11c61t36zz?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","M4X3+8HM","false","Tempat untuk belajar kekayaan masa lalu terutama karya tulisnya","A place to learn the wealth of the past, especially his writings","Gondosuli Temple And Inscription","4.1","https://www.google.com/maps/search/?api=1&query=Gondosuli%20Temple%20And%20Inscription&query_place_id=ChIJi5BI8sV3cC4RPc1TL54yK0g"
"M4X3+8HM, Salakan, Gondosuli, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","Hindu temple","Tourist attraction",,"Hindu temple","5200305849709612349","Temanggung Regency","ID","0x2e7077c5f248908b:0x482b329e2f53cd3d","https://lh5.googleusercontent.com/p/AF1QipObOg2JIfKg8t2oT9xwZ-1ykYU6fVkOz9fLzw_k=w408-h306-k-no","false","true","0","-7.3017326","110.1051016","Caecilia Andriana","Salakan, Gondosuli, Bulu","false","ChIJi5BI8sV3cC4RPc1TL54yK0g","56253",,"7 years ago","2017-07-30T02:54:58.653Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNROUlYcURBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNROUlYcURBEAE!2m1!1s0x0:0x482b329e2f53cd3d!3m1!1s2@1:CIHM0ogKEICAgICQ9IXqDA%7CCgwIgpX1ywUQwPqvtwI%7C?hl=en-US","100944519718997137357","31","https://lh3.googleusercontent.com/a-/ALV-UjWPp7dvmdstp8ZpvKIuJ4T_GA3aEzIajCF8f_lIVSnN9GqcWzx4=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100944519718997137357?hl=en-US","112","Direct Detail URL: https://www.google.com/maps/place/Candi+Gondosuli/@-7.3017326,110.1051016,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7077c5f248908b:0x482b329e2f53cd3d!8m2!3d-7.3017326!4d110.1051016!16s%2Fg%2F11c61t36zz?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","M4X3+8HM","false","Masih banyak yg belum digali, bagus untuk dijadikan spot foto","There are still many that have not been excavated, which are good as photo spots","Gondosuli Temple And Inscription","4.1","https://www.google.com/maps/search/?api=1&query=Gondosuli%20Temple%20And%20Inscription&query_place_id=ChIJi5BI8sV3cC4RPc1TL54yK0g"
"M4X3+8HM, Salakan, Gondosuli, Kec. Bulu, Kabupaten Temanggung, Jawa Tengah 56253, Indonesia","Hindu temple","Tourist attraction",,"Hindu temple","5200305849709612349","Temanggung Regency","ID","0x2e7077c5f248908b:0x482b329e2f53cd3d","https://lh5.googleusercontent.com/p/AF1QipObOg2JIfKg8t2oT9xwZ-1ykYU6fVkOz9fLzw_k=w408-h306-k-no","false","false","0","-7.3017326","110.1051016","Sri Wildhan","Salakan, Gondosuli, Bulu","false","ChIJi5BI8sV3cC4RPc1TL54yK0g","56253",,"6 years ago","2018-03-28T08:21:53.984Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBeFp2djJ3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBeFp2djJ3RRAB!2m1!1s0x0:0x482b329e2f53cd3d!3m1!1s2@1:CIHM0ogKEICAgICAxZvv2wE%7CCgwIoaHt1QUQgMya1QM%7C?hl=en-US","116779598017710828558","8","https://lh3.googleusercontent.com/a-/ALV-UjVARWMnAilVsELDCyXKihg5coKYXmedEs9CzM_WXdadsL0g9QXMUg=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/116779598017710828558?hl=en-US","112","Direct Detail URL: https://www.google.com/maps/place/Candi+Gondosuli/@-7.3017326,110.1051016,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7077c5f248908b:0x482b329e2f53cd3d!8m2!3d-7.3017326!4d110.1051016!16s%2Fg%2F11c61t36zz?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","M4X3+8HM","false","Candi hindu yg tak terurus.di kec.parakan temanggung.","A neglected Hindu temple in Parakan Temanggung.","Gondosuli Temple And Inscription","4.1","https://www.google.com/maps/search/?api=1&query=Gondosuli%20Temple%20And%20Inscription&query_place_id=ChIJi5BI8sV3cC4RPc1TL54yK0g"
