"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Reservation recommended","reviewContext/Visited on","reviewContext/Wait time","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","2","-7.602179","110.2832394","ecchi epen","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"7 years ago","2017-05-15T11:29:30.021Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNRZ29QLWxRRRAB","https://lh5.googleusercontent.com/p/AF1QipOPhInlc_EakdpEmIYJmgs6dtK4kTuX9H1VQDuC=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipPYT8Hw0YICdNnF5KHBqAD8sioUvEW-CZEaoPgQ=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipMfVhxJYVFWzOdP5Rp_6pPEbuvCd1s4Y_Lk5aE8=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRZ29QLWxRRRAB!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgICQgoP-lQE%7CCgsImqLmyAUQwN6BCg%7C?hl=en","100260948577974537694","16","https://lh3.googleusercontent.com/a-/ALV-UjWo1rl_Ibs3EFTaVAggw2nc5ZiA7toDXCTp9IZCfEL46ttq95gjmw=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100260948577974537694?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Candi ini terletak di atas bukit. Ada dua jalan untuk mencapai candi ini. Pertama rute melewati pemukiman warga (jalan sudah lumayan enak, melewati pemakaman di bukit). Yang kedua dari pinggir jalan langsung naik ke atas bukit (agak susah jalan melewati rute ini karena alang-alang yang tinggi). Keduanya sama-sama mendaki dan melewati hutan bambu.

Dipertengahan jalan menuju candi terlihat pemandangan Gn. Merapi dan Merbabu.

Menurut penjaga candi, banyak kera/monyet yang tinggal disekitaran bukit. Kebetulan saya hanya mendengar suaranya saja. Jadi jaga barang bawaan ketika berjalan di bukit.","This temple is located on a hill. There are two roads to reach this temple. The first route passes through residential areas (the road is quite good, passing the cemetery on the hill). The second one is from the side of the road straight up the hill (it's a bit difficult to walk this route because of the high reeds). Both of them climbed and passed through the bamboo forest.

In the middle of the road to the temple you can see the view of Mt. Merapi and Merbabu.

According to the temple guard, many monkeys live around the hill. Coincidentally I only heard his voice. So take care of your belongings when walking on the hill.","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","false","2","-7.602179","110.2832394","Muslimah Muslimah","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"4 years ago","2020-07-03T07:01:46.064Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUM4MnNxZDJBRRAB","https://lh5.googleusercontent.com/p/AF1QipPlxxkOwEQos4jzfxb7kQZlX3BHGEJuUN-hmwvY=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipNlbgPdY3or6eXAc877qVdFGf4qygT1D-pqN-EQ=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipNWpoer8cQeqtOH981PODKvpTahS0KC-Ggu8E-o=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipOrv9O042vX-x03ZBV3I28aG0LRELEeBXCqGVxU=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM4MnNxZDJBRRAB!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIC82sqd2AE%7CCgsI2q_79wUQ0K_CHg%7C?hl=en","113236187089115483429","354","https://lh3.googleusercontent.com/a-/ALV-UjXo9StQjqUudWIy0hCvhgTyhcdWyBlY-5nW633WjcAbMbdqb3xPCQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/113236187089115483429?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Lumayan pegel naik gunungnya, sampai diatas terhapus rasa pegel itu. Karena lega sampai diplataran candinya seger, adem dibawah pohon pule besar nan rindang, bersih sekali ,petugas yang ditugasi amanah dalam tugasnya.","It's quite stiff going up the mountain, until you get rid of the stiff feeling at the top. Because I was relieved to arrive at the temple grounds, it was fresh, cool under the big, shady pule tree, very clean, the officers assigned were trustworthy in their duties.","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","2","-7.602179","110.2832394","Fikri Haikal Majid","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"2 years ago","2022-10-04T03:24:02.411Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURlek9yamRREAE","https://lh5.googleusercontent.com/p/AF1QipOC4QjYLiFlLQtNe34RmfEkJb9dO4zMk4M5oF1t=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipMzfsroWVLCJekmhQTGVzfktkWdVLekWDIs_XbG=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipO-zRtbuVI1ab-Io6S1bU7eMpSbosnCe1EuOxWp=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlek9yamRREAE!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDezOrjdQ%7CCgwI0s7umQYQ2LOmxAE%7C?hl=en","100233250429326894616","37","https://lh3.googleusercontent.com/a-/ALV-UjVRicS170Imi3vUwX8awPcZkepZCwXMCyMxPxRF9j6KeW5uU9Y=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/100233250429326894616?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Lokasi di atas bukit gunung sari, pemandangan yg dpt dilihat bagus, bersih, asri dan masuk gratiss","Location on the Gunung Sari hill, good views, clean, beautiful and free entry","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","2","-7.602179","110.2832394","Her siswan09","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"6 years ago","2018-05-01T00:29:32.175Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURBMllEMUZBEAE","https://lh5.googleusercontent.com/p/AF1QipOPkPNbIR3-CNonubdijN0Gv7utHbiZevhfnyYt=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipOZK7JHGI0lkBHZBWQKT-U28sq2SeVOaDc8ocMv=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipN6kpY6IwEV_8JKlhac0Zx5Y6q-4hHJdKFr9yud=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipOr1hi_BQyLB24kgjAtuSgpy1LR4vZcvupN6XgL=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBMllEMUZBEAE!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDA2YD1FA%7CCgsI7Ome1wUQwJO5Uw%7C?hl=en","109482314262110036878","159","https://lh3.googleusercontent.com/a-/ALV-UjVVBzerR4niBBJGoQEnzr8OzVnG0OTp5raupWpLOOo5D9qiHKI=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/109482314262110036878?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Candi gunung sari, nampak reruntuhan bangunan seperti dari masa hindu Siwa. Ada sisa reruntuhan seperti lingga Yoni yang menjadi karakter pada candi ini. Berada di puncak bukit dengan sisi selatan yang menghadap gunung Merapi yang megah. Pepohonan yang asri dan udara yang sejuk mengiringi setapak jalan menuju candi dan sesekali mendapati kera liar yang yang bergelantungan mencari makan. Sisi bawah terdapat pemakaman raja mataram.","Gunung Sari Temple, you can see the ruins of buildings like those from the Hindu Shiva era. There are remains of ruins such as the Yoni phallus which is the character of this temple. Located at the top of a hill with the south side facing the majestic Mount Merapi. Beautiful trees and cool air accompany the path to the temple and occasionally you will find wild monkeys hanging around looking for food. On the lower side there is the burial of the king of Mataram.","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","false","0","-7.602179","110.2832394","sunu widyatmoko","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"a year ago","2023-06-10T03:12:38.953Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR4a2F6c3VnRRAB","https://lh5.googleusercontent.com/p/AF1QipPEhhRPWQ7Joz09_2EPVcJJQeymhOuY52yCvFAb=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4a2F6c3VnRRAB!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDxkazsugE%7CCgwIptSPpAYQ6LXRxgM%7C?hl=en","118019989097104842675","4","https://lh3.googleusercontent.com/a-/ALV-UjUJ8DNv1456LPPCP38hrNYY1v0Yi7kkF4wahsvRfwkAMctEn4DllQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/118019989097104842675?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","1","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Sabtu jam 10 pagi. Pintu gerbang ditutup. Masukan utk BPCB DIY","Saturday at 10 am. The gate is closed. Input for BPCB DIY","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","1","-7.602179","110.2832394","Kenz W","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"5 years ago","2019-05-04T13:13:20.638Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURZZ3NURzlRRRAB","https://lh5.googleusercontent.com/p/AF1QipNg0S-hY7CO7E6CvR2eNSP-sAWamQTDi7HLUm28=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipPyjaFYeFbWNa9GRooreeeGQ1uRUPcxLwQr3QHR=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipMsmjYPbNy8lVyDFtJMKSQYHV79t1UWu8krjeeJ=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZZ3NURzlRRRAB!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDYgsTG9QE%7CCgwI8J-25gUQoKLXsAI%7C?hl=en","111097058156030706521","42","https://lh3.googleusercontent.com/a-/ALV-UjU9CwNKB0X6D0osaRN3qc8n1hqQTD4XHlLQQqZoFsr8oDUfFP09=s120-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/111097058156030706521?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","3","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Akses kesananya masih susah, kecuali pake drone.","Access there is still difficult, unless using a drone.","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","0","-7.602179","110.2832394","Luthfi Achmad","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"5 years ago","2019-09-18T10:55:37.990Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUMwM0xUd1d3EAE","https://lh5.googleusercontent.com/p/AF1QipNL26fWfEnHJ_dSA7aVxIB8_N0pVjSUJzmf9BJK=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMwM0xUd1d3EAE!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIC03LTwWw%7CCgwIqZqI7AUQ-K-32AM%7C?hl=en","100787954205559492994","4","https://lh3.googleusercontent.com/a/ACg8ocIhm59raVj_TWP8acvD6JCKtAhjX7ft9cquRZlLDyypq2WUErPH=s120-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/100787954205559492994?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Bagus sayang akses jalanya ada yang longsor, walaupun masih bisa dilewati.september2019","Good, unfortunately there is a landslide on the road access, although it can still be passed. September 2019","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","0","-7.602179","110.2832394","kang asep 76","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"7 years ago","2017-07-26T01:21:23.223Z",,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURReElhZXJnRRAB","https://lh5.googleusercontent.com/p/AF1QipMX9sMqXvkxZHbBdNBYIdVqsMXx4740UnyRgbl6=w1920-h1080-k-no-p","https://lh5.googleusercontent.com/p/AF1QipMGUdN-sk0gJjZJ2fjAgZWVO2_BTJjU7YXGnJlY=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURReElhZXJnRRAB!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDQxIaergE%7CCgsIk93fywUQwOuqag%7C?hl=en","109100120837001274499","82","https://lh3.googleusercontent.com/a-/ALV-UjW-82Q-6F4gfAsJHRDliHLBJFVYt9yOtwAwHM3Bj05LuPr5qswQ=s120-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/109100120837001274499?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","4","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Situs candi gunung sari.adalah salah satu situs sejarah yang bisa andakunjungi .","The Gunung Sari temple site is one of the historical sites that you can visit.","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","false","1","-7.602179","110.2832394","Qonitah Qotrin","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"4 years ago","2019-10-26T04:40:25.996Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQwektlZlB3EAE","https://lh5.googleusercontent.com/p/AF1QipPJZD0_mrVuFzWAxJcLs0X_DFo0x_tpdiu6ZoOp=w1920-h1080-k-no-p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwektlZlB3EAE!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgID0zKefPw%7CCgwIuZzP7QUQ-J6K2wM%7C?hl=en","108546702679567675968","5","https://lh3.googleusercontent.com/a/ACg8ocKHx2KzZ_NF4VIcNYxK2MfNu0rJeG99HiAkVGTD63o8M_Emrg=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/108546702679567675968?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Bagus cma blm liat keatasnya.  Pdaahal pnasaran tapi takut ada hewan galak wkwkkwkwk","It's good but haven't looked at it yet.  Even though I'm curious, I'm afraid of fierce animals hahaha","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
"97XM+47H, Gunungsari, Gulon, Salam, Kuncen, Seloboro, Kec. Salam, Kabupaten Magelang, Jawa Tengah 56484, Indonesia","Historical landmark","Tourist attraction",,"Historical landmark","1974617728503546223","Magelang Regency","ID","0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f","https://lh5.googleusercontent.com/p/AF1QipP-Zyn6fCFdpNLnncNrCW-15fRzKNGWjOt2PGu8=w408-h306-k-no","false","true","1","-7.602179","110.2832394","yudi irwandy","Kuncen, Seloboro, Salam","false","ChIJq6qqquGKei4Rb4GkslxAZxs","56484",,"6 years ago","2018-04-24T23:59:46.593Z",,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURBdVp5bU1BEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBdVp5bU1BEAE!2m1!1s0x0:0x1b67405cb2a4816f!3m1!1s2@1:CIHM0ogKEICAgIDAuZymMA%7CCgwI8on_1gUQwOzhmgI%7C?hl=en","108243349525492798470","245","https://lh3.googleusercontent.com/a-/ALV-UjWqqikibNoPJMcj4QGRQZj6BQzEy9ybOXtW6fKJ0dFJMjmmLCpV=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/108243349525492798470?hl=en","266","Direct Detail URL: https://www.google.com/maps/place/Candi+Gunung+Sari/@-7.6021789,110.2729396,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8ae1aaaaaaab:0x1b67405cb2a4816f!8m2!3d-7.602179!4d110.2832394!16s%2Fg%2F121rjxqk?entry=ttu&g_ep=EgoyMDI0MTAwMi4xIKXMDSoASAFQAw%3D%3D","5","Central Java","97XM+47H, Gunungsari, Gulon, Salam","false","Pengalaman mendaki bukit yg cukup melelahkan krn jalan setapak.  Dibawah bukit sblm mendaki bukit ada pendopo utk betistirahat. Pada pendakian pertama ada undakan2 terbuat dari semen, lalu melewati pemakaman sblm sampai k lokasi candi","The experience of climbing a hill is quite tiring because of the path.  Under the hill before climbing the hill there is a pavilion for resting. On the first climb there are steps made of cement, then you pass through the cemetery before reaching the temple location","Gunungsari Temple","4.3","https://www.google.com/maps/search/?api=1&query=Gunungsari%20Temple&query_place_id=ChIJq6qqquGKei4Rb4GkslxAZxs"
